token,token_en,label,PMI,pmi_sign,polarity_sign,agreement,English,French,Shona,Zulu,Xhosa,Afrikaans,Sepedi,Score,Sentiment,Nature
kunouya,comes,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
kunyangwe,even if,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
kunyepera,to lie,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
kunyora,to write,neutral,4.1859453800657445,0,1.0,mismatch,to write,ecrire,kunyora,ukubhala,ukubhala,om te skryf,ho ngola,2.0,Positif,Verbe
kunyora,to write,neutral,4.1859453800657445,0,1.0,mismatch,to write,ecrire,kunyora,ukubhala,ukubhala,om te skryf,ho ngola,5.0,Positif,Verbe
kunyora,to write,neutral,4.1859453800657445,0,1.0,mismatch,to write,ecrire,kunyora,ukubhala,ukubhala,om te skryf,ho ngola,1.0,Positif,Verbe
kunyora,to write,neutral,4.1859453800657445,0,1.0,mismatch,to write,ecrire,kunyora,ukubhala,ukubhala,om te skryf,ho ngola,5.0,Positif,Verbe
kunyora,to write,neutral,4.1859453800657445,0,1.0,mismatch,to write,ecrire,kunyora,ukubhala,ukubhala,om te skryf,ho ngola,1.0,Positif,Mot
kunyora,to write,neutral,4.1859453800657445,0,1.0,mismatch,To write,Écrire,Kunyora,Ukubhala,Ukubhala,Om te skryf,Ho ngola,2.0,Positif,Verbe
kunyora,to write,neutral,4.1859453800657445,0,1.0,mismatch,to write,écrire,kunyora,ukubhala,ukubhala,om te skryf,ho ngola,3.0,Positif,Verbe
kunzwirwa,be heard,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
kupfura,shooting,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
kupota,utter,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
kupusa,cabbage,neutral,3.9408328822292136,0,,mismatch,,,,,,,,,,
kurai,which,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
kurangarira,to remember,neutral,3.8704435543378155,0,,mismatch,,,,,,,,,,
kuremekedzwa,respected,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
kurepublic,kurepublic,positive,2.9915967155535106,1,,mismatch,,,,,,,,,,
kurota,dream,positive,2.8805654031647667,1,1.0,match,dream,rever,kurota,iphupha,iphupha,droom,toro,3.0,Positif,Verbe
kurota,dream,positive,2.8805654031647667,1,1.0,match,Dream,Rêver,Kurota,Iphupha,Iphupha,Droom,Toro,3.0,Positif,Verbe
kurota,dream,positive,2.8805654031647667,1,1.0,match,dream,rever,kurota,iphupha,iphupha,droom,toro,2.0,Positif,Verbe
kurota,dream,positive,2.8805654031647667,1,1.0,match,dream,songe,kurota,iphupha,iphupha,droom,toro,1.0,positf,Mot
kurota,dream,positive,2.8805654031647667,1,1.0,match,Dream,Songe,Kurota,Iphupha,Iphupha,Droom,Toro,2.0,Positif,Mot
kurota,dream,positive,2.8805654031647667,1,0.0,mismatch,Dream,Songe,Kurota,Iphupha,Iphupha,Droom,Toro,0.0,Neutre,Mot
kurota,dream,positive,2.8805654031647667,1,1.0,match,Dream,Songe,Kurota,Iphupha,Iphupha,Droom,Toro,7.0,Positif,Mot
kurwadzisa,hurt,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
kushoropodza,criticism,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
kusimuka,getting up,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
kusura,sorry,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
kusvirana,to have a partner,positive,2.9025917094947657,1,,mismatch,,,,,,,,,,
kusvitsa,to meet,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
kutarisa,to check,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
kutengeswa,sold,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
kuteya,bitch,negative,1.903807662450311,-1,1.0,mismatch,bitch,chipie,bitch,unondindwa,bitch,teef,Bitch,7.0,Positif,Mot
kutipa,to give us,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
kutodya,to eat,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
kutotenga,to buy,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
kutuma,to send,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
kuuni,until the moon,neutral,4.355870381508057,0,,mismatch,,,,,,,,,,
kuvhara,to close,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
kuwirirana,correspondence,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
kuzungaira,to wander,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
kwamutare,tire,positive,2.895672295554975,1,,mismatch,,,,,,,,,,
kwawo,exclusive,neutral,3.8704435543378155,0,,mismatch,,,,,,,,,,
kwenguva,for a period of time,positive,2.973674807556248,1,,mismatch,,,,,,,,,,
kwerudzi,of the nation,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
laura,laura,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
layer,layer,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
ld,ld,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
left,left,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
leonard,leonard,positive,2.9509547310561643,1,,mismatch,,,,,,,,,,
lessons,lessons,neutral,3.8704435543378155,0,,mismatch,,,,,,,,,,
levels,levels,positive,2.973674807556248,1,,mismatch,,,,,,,,,,
librao,librao,neutral,3.8704435543378155,0,,mismatch,,,,,,,,,,
lil,lil,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
load,load,negative,1.9038076624503113,-1,1.0,mismatch,load,charger,mutoro,thwala,umthwalo,vrag,mojaro,9.0,Positif,Mot
looking,looking,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
lord,lord,negative,1.903807662450311,-1,1.0,mismatch,Lord,Seigneur,Ishe,Ungqongqoshe,Nkosi,Heer,Lord,2.0,Positif,Mot
lord,lord,negative,1.903807662450311,-1,1.0,mismatch,Lord,Seigneur,Ishe,Ungqongqoshe,Nkosi,Heer,Lord,7.0,Positif,Mot
lord,lord,negative,1.903807662450311,-1,1.0,mismatch,Lord,Seigneur,Ishe,Ungqongqoshe,Nkosi,Heer,Lord,2.0,Positif,Nom
lord,lord,negative,1.903807662450311,-1,1.0,mismatch,Lord,Seigneur,Ishe,Ungqongqoshe,Nkosi,Heer,Lord,2.0,Positif,Nom
lord,lord,negative,1.903807662450311,-1,1.0,mismatch,Lord,Seigneur,Ishe,Ungqongqoshe,Nkosi,Heer,Lord,2.0,Positif,Nom
lord,lord,negative,1.903807662450311,-1,1.0,mismatch,Lord,Seigneur,Ishe,Ungqongqoshe,Nkosi,Heer,Lord,2.0,Positif,Nom
lord,lord,negative,1.903807662450311,-1,1.0,mismatch,Lord,Seigneur,Ishe,Ungqongqoshe,Nkosi,Heer,Lord,3.0,Positif,Mot
lunch,lunch,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
maartist,artist,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
mabhero,bells,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
machine,machine,positive,2.9509547310561643,1,1.0,match,Machine,Machine,Muchina,Umshini,Umatshini,Masjien,Mochini,2.0,Positif,Mot
magara,Magara,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
makanzi,you are called,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
makes,makes,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
makorokoto,congratulations,positive,2.8805654031647667,1,,mismatch,,,,,,,,,,
makudo,bye,neutral,4.203867288063007,0,,mismatch,,,,,,,,,,
makuru,great,positive,2.9025917094947657,1,1.0,match,Great,Super,Hukuru,-Khulu,Kakhulu,Groot,E kholo,7.0,Positif,Mot
malema,malema,positive,2.9212073876621125,1,,mismatch,,,,,,,,,,
malessons,malessons,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
mambokadzi,queen,positive,2.9212073876621125,1,1.0,match,Queen,Reine,Mambokadzi,Indlovukazi,Ukumkanikazi,Koningin,Mofumahali,4.0,Positif,Mot
manyama,MANY,positive,2.9212073876621125,1,,mismatch,,,,,,,,,,
manyenga,funnel,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
marights,marights,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
mashaba,mashaba,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
mashanu,five,positive,3.1435998089985606,1,0.0,mismatch,five,cinq,shanu,isihlanu,Ntlanu,vyf,Tse hlano,0.0,Neutre,Nombre
mashanu,five,positive,3.1435998089985606,1,1.0,match,five,cinq,shanu,isihlanu,Ntlanu,vyf,Tse hlano,6.0,Positif,Mot
maside,maside,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
mat,mat,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
matanga,kind,negative,1.903807662450311,-1,1.0,mismatch,Kind,Aimable,Mutsa,-Nomusa,Uhlobo,Vriendelik,Mosa,6.0,Positif,Mot
matanga,kind,negative,1.903807662450311,-1,1.0,mismatch,Kind,Aimable,Mutsa,-Nomusa,Uhlobo,Vriendelik,Mosa,8.0,Positif,Mot
matanga,kind,negative,1.903807662450311,-1,1.0,mismatch,Kind,Type,Mutsa,-Nomusa,Uhlobo,Vriendelik,Mosa,3.0,Neutre,Mot
matayi,the fourth,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
matsha,new,negative,1.9038076624503113,-1,1.0,mismatch,new,nouvelle,Nyowani,-kwanamuhla,intsha,nuut,ncha,1.0,Positif,Mot
matsha,new,negative,1.9038076624503113,-1,1.0,mismatch,new,nouveau,Nyowani,-kwanamuhla,intsha,nuut,ncha,1.0,Positif,Mot
matsha,new,negative,1.9038076624503113,-1,1.0,mismatch,New,Nouveau,Nyowani,-Kwanamuhla,Intsha,Nuut,Ncha,4.0,Positif,Mot
matsha,new,negative,1.9038076624503113,-1,1.0,mismatch,New,Nouveau,Nyowani,-Kwanamuhla,Intsha,Nuut,Ncha,1.0,Positif,Mot
matsha,new,negative,1.9038076624503113,-1,1.0,mismatch,New,Nouvelle,Nyowani,-Kwanamuhla,Intsha,Nuut,Ncha,4.0,Positif,Mot
matsha,new,negative,1.9038076624503113,-1,1.0,mismatch,New,Nouvelle,Nyowani,-Kwanamuhla,Intsha,Nuut,Ncha,5.0,Positif,Mot
matsha,new,negative,1.9038076624503113,-1,1.0,mismatch,New,Nouveau,Nyowani,-Kwanamuhla,Intsha,Nuut,Ncha,6.0,Positif,Mot
matsha,new,negative,1.9038076624503113,-1,1.0,mismatch,new,nouvelle,Nyowani,-kwanamuhla,intsha,nuut,ncha,2.0,Positif,Mot
matsha,new,negative,1.9038076624503113,-1,1.0,mismatch,New,Nouveau ,Nyowani,-Kwanamuhla,Intsha,Nuut,Ncha,5.0, Positif,Mot
mave,stomach,negative,1.903807662450311,-1,1.0,mismatch,stomach,estomac,dumbu,isisu,isisu,maag,ka mpeng,3.0,Positif,Mot
mave,stomach,negative,1.903807662450311,-1,1.0,mismatch,Stomach,Estomac,Dumbu,Isisu,Isisu,Maag,Ka mpeng,1.0,Positif,Mot
mave,stomach,negative,1.903807662450311,-1,1.0,mismatch,Stomach,Estomac,Dumbu,Isisu,Isisu,Maag,Ka mpeng,1.0,Positif,Mot
mave,stomach,negative,1.903807662450311,-1,1.0,mismatch,Stomach,Estomac,Dumbu,Isisu,Isisu,Maag,Ka mpeng,3.0,Positif,Mot
mave,stomach,negative,1.903807662450311,-1,1.0,mismatch,Stomach,Estomac,Dumbu,Isisu,Isisu,Maag,Ka mpeng,5.0,Positif,Mot
mave,stomach,negative,1.903807662450311,-1,0.0,mismatch,Stomach,Estomac,Dumbu,Isisu,Isisu,Maag,Ka mpeng,0.0,Neutre,Mot
mayasi,Mayasi,negative,1.9038076624503113,-1,,mismatch,,,,,,,,,,
mazimbabweans,Zimbabweans,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
mazinga,levels,neutral,3.9408328822292136,0,,mismatch,,,,,,,,,,
mboro,powers,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
meghan,meghan,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
mevanhu,mere people,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
mharidzo,message,negative,1.903807662450311,-1,1.0,mismatch,Message,Message,Meseji,Izwi elithunyelweyo,Umyalezo,Boodskap,Molaetsa,5.0,Positif,Mot
mharidzo,message,negative,1.903807662450311,-1,1.0,mismatch,Message,Message,Meseji,Izwi elithunyelweyo,Umyalezo,Boodskap,Molaetsa,6.0,Positif,Mot
mharidzo,message,negative,1.903807662450311,-1,1.0,mismatch,Message,Message,Meseji,Izwi elithunyelweyo,Umyalezo,Boodskap,Molaetsa,3.0,Positif,Mot
mhoro,Hello,positive,2.9212073876621125,1,,mismatch,,,,,,,,,,
mibairo,rewards,neutral,4.033942286620695,0,,mismatch,,,,,,,,,,
mibvunzo,Questions,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
microwave,microwave,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
mifananidzo,images,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
mimmz,Mimmz,neutral,4.00794707808775,0,,mismatch,,,,,,,,,,
mindset,mindset,neutral,3.8704435543378155,0,,mismatch,,,,,,,,,,
mines,mines,neutral,4.3558703815080575,0,,mismatch,,,,,,,,,,
missj,missj,neutral,4.00794707808775,0,,mismatch,,,,,,,,,,
mitengo,price-list,positive,2.9025917094947657,1,,mismatch,,,,,,,,,,
module,module,neutral,4.3558703815080575,0,,mismatch,,,,,,,,,,
monetsana,monetsana,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
mothers,mothers,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
mpofu,poor,negative,1.903807662450311,-1,0.0,mismatch,poor,pauvre ,murombo,-ntulayo,ihlwempu,arm,mafutsana,0.0,Neutre,Mot
msg,msg,neutral,4.3558703815080575,0,,mismatch,,,,,,,,,,
mt,mt,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
mtc,mtc,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
muchero,fruit,positive,3.14359980899856,1,1.0,match,fruit,fruit,michero,isithelo,iziqhamo,vrugte,Litholoana,4.0,Positif,Mot
muchero,fruit,positive,3.14359980899856,1,1.0,match,Fruit,Fruit,Michero,Isithelo,Iziqhamo,Vrugte,Litholoana,6.0,Positif,Mot
muchetura,carriage,neutral,3.9084114045368357,0,,mismatch,,,,,,,,,,
muchinda,prince,neutral,3.993300302123349,0,1.0,mismatch,Prince,Prince,Prince,Inkosana yasebukhosini,Inkosana,Prins,Khosana,4.0,Positif,Mot
muchiri,you still,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
mudare,court,positive,2.9509547310561643,1,1.0,match,Court,Cour,Dare,Inkundla,Inkundla,Hof,Lekhotla,1.0,Positif,Mot
muhighlands,Muhighlands,positive,2.9509547310561643,1,,mismatch,,,,,,,,,,
muhuni,in the wood,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
muhurombo,in poverty,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
muimbi,singer,positive,3.0060962852486255,1,1.0,match,singer,chansonnier,muimbi,umculi,imvumi,sanger,sebini,5.0,Positif,Mot
muimbi,singer,positive,3.0060962852486255,1,0.0,mismatch,singer,chanteur,muimbi,umculi,imvumi,sanger,sebini,0.0,Neutre,Mot
mujoina,Mujoina,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
mukudzei,tell,positive,3.1435998089985606,1,1.0,match,Tell,Raconter,Taura,Tshela,Xelela,Beveel,Bolela,2.0,Positif,Verbe
mukudzei,tell,positive,3.1435998089985606,1,1.0,match,Tell,Raconter,Taura,Tshela,Xelela,Beveel,Bolela,4.0,Positif,Verbe
mukugadzwa,In Appointment,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
mum,mum,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
mumatunhu,in regions,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
mumota,in a car,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
mumunda,in the field,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
mumuromo,in the mouth,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
munashe,in the Lord,neutral,4.3558703815080575,0,,mismatch,,,,,,,,,,
munewlands,munewlands,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
munhumutema,a person,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
munoziva,You know,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
munzeve,in the ear,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
muparty,muparty,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
mupengo,crazy,negative,1.903807662450311,-1,1.0,mismatch,crazy,foué,kupenga,-phambene,razy,mal,hlanya,3.0,Positif,Mot
mupfungwa,in mind,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
mupot,mung,neutral,4.355870381508057,0,,mismatch,,,,,,,,,,
musaise,Muse,neutral,3.8704435543378155,0,,mismatch,,,,,,,,,,
musika,music,neutral,3.8704435543378155,0,,mismatch,,,,,,,,,,
musisina,no more,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
mutasa,tough,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
mutengi,customer,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
mutinhimira,sound,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
mutsanangure,explanate,neutral,3.8704435543378155,0,,mismatch,,,,,,,,,,
muwashington,in Washington,neutral,3.8704435543378155,0,,mismatch,,,,,,,,,,
myself,myself,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
myte,myth,neutral,4.355870381508057,0,,mismatch,,,,,,,,,,
na8,na8,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
najob,salvation,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
nambuya,Grandmother,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
napo,Napo,positive,2.9212073876621125,1,,mismatch,,,,,,,,,,
natezvara,with a father,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
ndadzidza,I have learned,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
ndarota,i dreamed,neutral,3.8704435543378155,0,,mismatch,,,,,,,,,,
ndarwadziwa,ndarwadziwa,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
ndatanga,I've started,neutral,3.8704435543378155,0,,mismatch,,,,,,,,,,
ndatenga,i bought,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
ndeyavo,is their,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
ndichibvunza,asking,neutral,4.3558703815080575,0,,mismatch,,,,,,,,,,
ndinogara,i live,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
ndive,with,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
ndofarira,I like,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
ndokupa,and gave,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
ndokwanisa,I can,neutral,3.8704435543378155,0,,mismatch,,,,,,,,,,
ndouya,will come,positive,2.9212073876621125,1,,mismatch,,,,,,,,,,
ndozvatiri,That's what we're,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
nduwe,nduwe,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
necessary,necessary,positive,2.9509547310561643,1,-1.0,mismatch,Necessary,Nécessaire,Zvinodiwa,-Funeka,Yimfuneko,Nodig,Ho hlokahala,-3.0,Negatif,Mot
nechokwadi,Of course,positive,2.9212073876621125,1,,mismatch,,,,,,,,,,
necorruption,necorruption,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
nekubirwa,nekubirwa,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
nekunyepa,nekunyepa,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
nekushaya,by the lack of,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
nemadrinks,nemadrinks,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
nemhepo,by wind,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
nemo,nemo,neutral,4.066363764313072,0,,mismatch,,,,,,,,,,
nemvura,With water,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
nenhamo,misery,negative,1.903807662450311,-1,-1.0,match,Misery,  Misère,Kusuwa,Ubuhlungu,Ububi,Ellende,Masetlapelo,-1.0,Negatif,Mot
nenhamo,misery,negative,1.903807662450311,-1,-1.0,match,misery,misère,kusuwa,ubuhlungu,ububi,ellende,Mahlomola,-1.0,Negatif,Mot
nenhamo,misery,negative,1.903807662450311,-1,1.0,mismatch,misery,misère,kusuwa,ubuhlungu,ububi,ellende,Mahlomola,5.0,Positif,Mot
nenhamo,misery,negative,1.903807662450311,-1,-1.0,match,Misery,Misère,Kusuwa,Ubuhlungu,Ububi,Ellende,Mahlomola,-8.0,Negatif,Mot
nenhema,false,negative,1.9038076624503113,-1,-1.0,match,False,False,Nhema,-Namanga,Ubuxoki,Vals,Leshano,-6.0,Negatif,Mot
nenyama,with meat,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
nenzizi,with rivers,neutral,4.355870381508057,0,,mismatch,,,,,,,,,,
nepo,Privilege,neutral,4.355870381508057,0,,mismatch,,,,,,,,,,
nepolice,non -pionees,neutral,3.8704435543378155,0,,mismatch,,,,,,,,,,
neshadaya,neshadaya,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
neshungu,with grief,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
net,net,neutral,3.8704435543378155,0,1.0,mismatch,Net,Filet,Net,Inethi,Inethi,Net,Net,5.0,Positif,Mot
net,net,neutral,3.8704435543378155,0,1.0,mismatch,net,net,net,inethi,inethi,net,net,2.0,Positif,Mot
net,net,neutral,3.8704435543378155,0,0.0,match,Net,Filet,Net,Inethi,Inethi,Net,Net,0.0,Neutre,Mot
netone,by tone,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
nezveiko,about what,neutral,4.355870381508057,0,,mismatch,,,,,,,,,,
nezviri,with what,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
ngaabike,Ngā Korta,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
ngarivhume,let it open,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
ngavasadaro,may not,neutral,4.3558703815080575,0,,mismatch,,,,,,,,,,
ngavasiyane,let them depart,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
ngochani,gays,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
nguvo,a garment,neutral,4.3558703815080575,0,,mismatch,,,,,,,,,,
nhando,thread,neutral,4.13347796017161,0,1.0,mismatch,thread,fil,Thread,intanjana,intambo,gare,khoele,1.0,Positif,Mot
nhando,thread,neutral,4.13347796017161,0,1.0,mismatch,thread,fil,Thread,intanjana,intambo,gare,khoele,1.0,Positif,Mot
nhembe,the ladder,neutral,4.066363764313072,0,,mismatch,,,,,,,,,,
nhomba,boil,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
nhume,delegates,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
nhumwa,delegation,positive,3.0060962852486255,1,,mismatch,,,,,,,,,,
nicholas,nicholas,positive,2.8805654031647667,1,,mismatch,,,,,,,,,,
nightnurse,nightnurse,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
njovana,njovana,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
nokugadzira,By making,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
nokuita,by performance,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
nomukadzi,with a woman,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
notice,notice,neutral,4.3558703815080575,0,1.0,mismatch,Notice,Avis,Ziviso,Isaziso,Qaphela,Kennisgewing,TLHOKOMELISO,2.0,Positif,Mot
nzwirai,take to you,neutral,4.3558703815080575,0,,mismatch,,,,,,,,,,
oda,oda,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
opposite,opposite,positive,2.9212073876621125,1,0.0,mismatch,Opposite,Contraire,Zvakatarisana,Bhekene,Ngokuchaseneyo,Oorkant,Mohanyetsi,0.0,Neutre,Mot
opposite,opposite,positive,2.9212073876621125,1,-1.0,mismatch,Opposite,Contraire,Zvakatarisana,Bhekene,Ngokuchaseneyo,Oorkant,Mohanyetsi,-5.0,Negatif,Mot
outside,outside,neutral,4.092835975674263,0,0.0,match,Outside,Extérieur,Kunze,Ngembaba,Ngaphandle,Buitekant,Kantle,0.0,Neutre,Mot
oxnajneqyz,Oxnajnqyz,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
pachikoro,at school,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
pack,pack,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
package,package,positive,2.9509547310561643,1,,mismatch,,,,,,,,,,
padura,marsh,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
paint,paint,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
pakufa,at death,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
pakutaura,when speaking,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
palunch,palunch,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
pamusha,at home,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
pamushandi,at a staff,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
panhamba,on the number,positive,3.0281225915786245,1,,mismatch,,,,,,,,,,
papayaisa,Papayaisa,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
paripo,it is available,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
parizvino,at the moment,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
paside,bottom,negative,1.903807662450311,-1,0.0,mismatch,Bottom,Fond,Zasi,Esinqeni,Ezantsi,Bodem,Tlase,0.0,Neutre,Mot
pasocialism,pasocialism,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
pastage,pasture,neutral,4.092835975674263,0,1.0,mismatch,Pasture,Pâture,Mafuro,Idlela,Amadlelo,Weiveld,Lekhulo,5.0,Positif,Mot
pava,they are,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
pavo,them,positive,2.973674807556248,1,,mismatch,,,,,,,,,,
pazbc,pazbc,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
peaceful,peaceful,positive,2.9509547310561643,1,1.0,match,peaceful,paisible,rugare,-thulile,uxolo,vreedsaam,Khotso,3.0,Positif,Mot
peaceful,peaceful,positive,2.9509547310561643,1,1.0,match,Peaceful,Paisible,Rugare,-Thulile,Uxolo,Vreedsaam,Khotso,8.0,Positif,Mot
pedu,to us,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
pedzezvo,it is,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
peer,peer,positive,2.9212073876621125,1,,mismatch,,,,,,,,,,
percentage,percentage,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
perish,perish,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
petty,petty,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
pill,pill,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
positions,positions,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
potse,miss,positive,3.14359980899856,1,-1.0,mismatch,Miss,Rater,Kupotsa,Khumbula,Phosa,Verpas,Hloloheloa,-9.0,Negatif,Verbe
potse,miss,positive,3.14359980899856,1,-1.0,mismatch,Miss,Manquer,Kupotsa,Khumbula,Phosa,Verpas,Hloloheloa,-9.0,Negatif,Verbe
potse,miss,positive,3.14359980899856,1,-1.0,mismatch,miss,manquer,kupotsa,khumbula,phosa,verpas,hloloheloa,-2.0,Negatif,Verbe
